# Pathway	AMCTRL15_R1.fq_fused_Abundance-CPM	ERR4330046_1.fastq_fused_Abundance-CPM	ERR4330063_1.fastq_fused_Abundance-CPM	ERR4330071_1.fastq_fused_Abundance-CPM	ERR4330072_1.fastq_fused_Abundance-CPM	ERR4330106_1.fastq_fused_Abundance-CPM	ERR4330111_1.fastq_fused_Abundance-CPM	ERR4333879_1.fastq_fused_Abundance-CPM	ERR4333941_1.fastq_fused_Abundance-CPM	ERR4333958_1.fastq_fused_Abundance-CPM	ERR4333961_1.fastq_fused_Abundance-CPM	ERR4334017_1.fastq_fused_Abundance-CPM	ERR4334044_1.fastq_fused_Abundance-CPM	ERR4334065_1.fastq_fused_Abundance-CPM	ERR4334084_1.fastq_fused_Abundance-CPM	ERR4334132_1.fastq_fused_Abundance-CPM	ERR4334171_1.fastq_fused_Abundance-CPM	ERR4334201_1.fastq_fused_Abundance-CPM	ERR4334219_1.fastq_fused_Abundance-CPM	ERR4334225_1.fastq_fused_Abundance-CPM	ERR4334253_1.fastq_fused_Abundance-CPM	ERR4335098_1.fastq_fused_Abundance-CPM	ERR4335137_1.fastq_fused_Abundance-CPM	ERR4335169_1.fastq_fused_Abundance-CPM	ERR4335257_1.fastq_fused_Abundance-CPM	ERR4335259_1.fastq_fused_Abundance-CPM	ERR4335281_1.fastq_fused_Abundance-CPM	ERR4335315_1.fastq_fused_Abundance-CPM	ERR4341695_1.fastq_fused_Abundance-CPM	ERR4341716_1.fastq_fused_Abundance-CPM	ERR4341722_1.fastq_fused_Abundance-CPM	ERR4341723_1.fastq_fused_Abundance-CPM	ERR4341772_1.fastq_fused_Abundance-CPM	ERR4341784_1.fastq_fused_Abundance-CPM	ERR4341884_1.fastq_fused_Abundance-CPM	ERR4341923_1.fastq_fused_Abundance-CPM	ERR4341949_1.fastq_fused_Abundance-CPM	ERR4341950_1.fastq_fused_Abundance-CPM	HV01_R1.fq_fused_Abundance-CPM	HV02_R1.fq_fused_Abundance-CPM	HV03_R1.fq_fused_Abundance-CPM	HV04_R1.fq_fused_Abundance-CPM	HV05_R1.fq_fused_Abundance-CPM	HV06_R1.fq_fused_Abundance-CPM	HV07_R1.fq_fused_Abundance-CPM	HV08_R1.fq_fused_Abundance-CPM	HV09_R1.fq_fused_Abundance-CPM	HV10_R1.fq_fused_Abundance-CPM	HV11_R1.fq_fused_Abundance-CPM	HV12_R1.fq_fused_Abundance-CPM	HV13_R1.fq_fused_Abundance-CPM	HV14_R1.fq_fused_Abundance-CPM	MAV02T0_EKDN230029731-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	MAV05T0_EKDN230029732-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	MAV09T0_EKDN230029733-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	MAV10T0_EKDN230029734-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV11T0_EKDN230029735-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV13T0_EKDN230029736-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV14T0_EKDN230029737-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV17T0_EKDN230029738-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV18T0_EKDN230029739-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV19T0_R1.fq_fused_Abundance-CPM	MAV21T0_EKDN230029741-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV26T0_EKDN230029742-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV27T0_EKDN230029743-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV28T0_EKDN230029744-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV29T0_EKDN230029745-1A_HJGKNDSX7_L3_R1_fused_Abundance-CPM	MAV30T0_EKDN230029746-1A_HJGKNDSX7_L3_R1.fq_fused_Abundance-CPM	MAV32T0_R1.fq_fused_Abundance-CPM	MAV33T0_R1.fq_fused_Abundance-CPM	MBCTRL17_R1.fq_fused_Abundance-CPM	MS10_S10_R1.fq_fused_Abundance-CPM	MS11_R1.fq_fused_Abundance-CPM	MS12_R1.fq_fused_Abundance-CPM	MS13_R1.fq_fused_Abundance-CPM	MS14_R1.fq_fused_Abundance-CPM	MS15_R1.fq_fused_Abundance-CPM	MS16_R1.fq_fused_Abundance-CPM	MS17_R1.fq_fused_Abundance-CPM	MS18_R1.fq_fused_Abundance-CPM	MS19_R1.fq_fused_Abundance-CPM	MS1_S1_R1.fq_fused_Abundance-CPM	MS20_R1.fq_fused_Abundance-CPM	MS21_R1.fq_fused_Abundance-CPM	MS22_R1.fq_fused_Abundance-CPM	MS23_R1.fq_fused_Abundance-CPM	MS24_R1.fq_fused_Abundance-CPM	MS25_R1.fq_fused_Abundance-CPM	MS26_R1.fq_fused_Abundance-CPM	MS2_S2_R1.fq_fused_Abundance-CPM	MS3_S3_R1.fq_fused_Abundance-CPM	MS4_S4_R1.fq_fused_Abundance-CPM	MS5_S5_R1.fq_fused_Abundance-CPM	MS6_S6_R1.fq_fused_Abundance-CPM	MS7_S7_R1.fq_fused_Abundance-CPM	MS8_S8_R1.fq_fused_Abundance-CPM	MS9_S9_R1.fq_fused_Abundance-CPM	NBCTRL18_R1.fq_fused_Abundance-CPM	RRCTRL16_EKDN240004377-1A_2237LCLT4_L8_R1.fq_fused_Abundance-CPM	TEC01T0_ZKDN230026684-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC02T0_EKDN230029719-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC03T0_ZKDN230026686-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC04T0_EKDN230029720-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC05T0_R1.fq_fused_Abundance-CPM	TEC06T0_R1.fq_fused_Abundance-CPM	TEC07T0_EKDN230029723-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC08T0_EKDN230029724-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC09T0_EKDN230029725-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC10T0_ZKDN230026688-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC11T0_EKDN230029726-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC12T0_EKDN230029727-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC14T0_ZKDN230026689-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC15T0_EKDN230029728-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC16T0_EKDN230029729-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC17T0_ZKDN230026690-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC19T0_EKDN230029730-1A_HJJTWDSX7_L3_R1.fq_fused_Abundance-CPM	TEC20T0_ZKDN230026691-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC21T0_ZKDN230026692-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC22T0_ZKDN230026693-1A_HMC2MDSX7_L1_R1.fq_fused_Abundance-CPM	TEC24T0_ZKDN230026709-1A_HMC2MDSX7_L2_R1.fq_fused_Abundance-CPM	TEC26T0_EKDN240004369-1A_222VCVLT4_L1_R1.fq_fused_Abundance-CPM	TEC27T0_R1.fq_fused_Abundance-CPM	TEC28T0_EKDN240004371-1A_222VCVLT4_L1_R1.fq_fused_Abundance-CPM	TEC30T0_EKDN240004380-1A_222VKGLT4_L1_R1.fq_fused_Abundance-CPM	TEC31T0_EKDN240004383-1A_222VKGLT4_L1_R1.fq_fused_Abundance-CPM
PWY-7977: L-methionine biosynthesis IV|g__Coprococcus.s__Coprococcus_catus	0.354751	0	1.06347	0	0	0	2.66808	2.20862	1.864	0	1.92831	2.065	1.5069	0	1.62136	1.76293	0	1.49878	0.84681	1.39842	1.78576	1.31521	1.9841	2.72057	1.59151	1.55191	0	0.589066	0	1.35631	1.77341	0.936368	0	2.0741	0.876562	1.85642	3.72684	1.75032	0	0.338704	0	2.20392	1.22581	0	1.57543	2.08721	1.30362	0	0.66267	0.55027	1.17831	0.999903	3.85688	1.932	0	0	2.67796	0	3.01584	0	0	3.23804	1.34604	1.38772	0	5.84036	3.82285	0	1.03995	2.14509	1.27463	0.652601	5.33415	0	0	0	0.765572	0	0.703236	0.921513	1.76852	0	2.84062	0.553014	0.444252	0.881392	0	1.22487	0	0.721789	0.629735	2.3814	0	1.30389	0	0.30738	0.499664	0	1.33399	0	2.52345	0.932987	0.944165	0	0	1.88657	0.626226	2.01241	0.824383	3.4143	3.42327	0	2.62243	0	0.282394	1.10873	0	1.10259	0.804568	0	0.539402	0	1.0065	0.749429	0.59871
PWY-7977: L-methionine biosynthesis IV|g__Coprococcus.s__Coprococcus_comes	0.847053	1.2057	3.05905	0	0	2.15892	4.3957	1.66726	1.52899	0	1.96072	0.655105	1.45978	2.64213	1.94903	2.03913	0	2.77845	1.43819	1.30338	1.56575	2.95206	3.97824	2.158	0.975624	2.10849	0	0	0	3.81747	1.51745	2.76912	1.45731	3.33882	4.15798	3.93012	3.45437	1.16344	4.36562	1.0452	1.03272	7.46029	5.94088	4.20134	4.01455	2.03375	3.68937	0	0	1.87429	3.84692	1.82303	7.58571	9.23464	0	0	1.42867	0	0	7.24757	6.42014	2.85227	0	1.71925	0.847807	11.6084	4.81596	4.4236	0.860364	1.66393	1.26386	1.37133	5.41505	4.07833	2.16074	4.50492	5.87028	0	1.28947	5.33857	2.21274	0	1.89088	5.23594	4.77476	2.08467	0	3.4485	0	3.23301	1.69862	8.27337	0	4.70893	3.43449	0	1.55661	2.86132	1.58338	2.64451	6.43373	0.493238	0	0.864486	0	2.06959	2.28585	3.01866	5.69727	7.44321	0	0.572873	2.13853	4.84161	2.50332	0	1.5451	0.751969	0.591117	0	1.12876	0	1.02405	1.36927	2.82302
PWY-7977: L-methionine biosynthesis IV|g__Coprococcus.s__Coprococcus_eutactus	2.36069	0	0	0	0	0	2.08075	2.8481	3.08781	0	0	0	0	10.2994	0	5.09618	0	0	12.9463	21.5624	0	0	0	0	0	1.20398	0	0	0	0	0	0	2.8186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.95123	0	0	0	0.469714	0	0	0	0	0	0	11.2863	4.5691	11.2572	1.42561	0	1.84258	0	27.3734	0	5.13243	0	0	2.38849	15.2443	0.63494	0	0	0	0	4.5918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.2635	0	0	0	0	0	0	11.5699	1.90849	0	0	0	0	0	0	0	3.35262	0	0	0	0	0	0	0	1.38239	0	0
PWY-7977: L-methionine biosynthesis IV|g__Desulfovibrio.s__Desulfovibrio_piger	0	0	0	0	0	0	0	0	0	0	0	0	1.70532	0	0	0	0	0	0	1.27989	0	0	0	3.99791	0	0	0	0	0	0	0	0	0	0	0	1.91807	0	0	0	0	0	0	0	0	0	0	2.23565	0	0	0	0	0	0	0	0	0	0	0	0.848458	0	0	0	0	0	0	0	0	1.36653	0	0	0.472837	0	0	0	0	0	1.15518	0	2.60759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44773	0	0	0	0	0	0	0	3.60605	0	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Dorea.s__Dorea_longicatena	2.55855	1.4003	7.12884	1.63326	0	2.52408	4.23543	3.29274	1.73939	0	2.02308	0.427173	3.7536	3.00102	1.22153	1.66554	3.5193	4.52352	1.66235	0.682198	4.96829	5.22135	11.469	8.18027	1.42198	2.32961	8.55147	3.13296	2.9372	6.46178	2.8628	5.15025	2.16806	4.03345	6.33708	8.65968	5.87057	0.716801	15.6163	3.67411	2.48429	4.10695	9.73519	6.7388	8.58939	10.6029	8.75057	7.61619	0.145089	2.43275	16.1142	4.30501	10.9723	17.2279	7.81174	0	1.36646	0	0.492824	10.7842	14.5069	5.83314	12.8015	4.1919	7.6965	9.92776	7.09816	19.0766	2.10632	3.05246	2.25954	1.34027	11.093	3.11285	2.76362	12.1448	4.67781	0.504056	0	3.73873	4.90198	0	9.03072	11.4481	7.31151	8.88713	6.1846	4.562	8.50217	4.5087	7.45119	21.9832	0	0	7.79544	2.87428	3.98483	1.42043	1.57234	2.61479	3.00076	1.19264	5.50864	6.18769	0	2.2228	2.29546	4.71929	16.7787	3.58577	0	11.4291	8.18095	19.2853	4.66196	0	6.19115	4.9769	3.97272	5.58675	1.5651	10.2627	1.11317	2.11762	6.00788
PWY-7977: L-methionine biosynthesis IV|g__Enterobacter.s__Enterobacter_mori	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Escherichia.s__Escherichia_coli	0	98.5018	0	0	0	0	0	0	0	8.05361	3.86274	10.1664	0.315753	0	0	0	0	0	3.18652	0	0	0	0	0	0	0	0	0	0.279466	0	0	0	2.04764	1.88588	0.302653	0	0	0	0	0.376262	0	0	0.885902	0.142514	3.14317	0.889939	0	0	9.15312	0.0949452	0	0	0	0	0.927225	0	4.5318	0	4.07491	0	0	0	0	10.2859	0	0	0	0	0	5.62028	0	0.133831	0	0	0	0	0	41.5172	0	67.5234	0	0	0	0	7.10052	0	0	1.37476	0	0	0	0	0	0	0	13.8107	0.461557	0	0	0	0.754683	0	0	0	0	0	0	0	0	1.33546	0	0	0.337776	0	7.04751	4.11849	0	9.63083	0	8.4499	27.2309	4.82162	0	7.48736	0
PWY-7977: L-methionine biosynthesis IV|g__Eubacterium.s__Eubacterium_callanderi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.743755	0	0	0	0	0	0	0	0	0	0	0	0.231909	0	0	0	0	0	0	0	0	0	0	0	1.51777	0	0	0	0	0	0	0.143059	0	0	0	0	0	0	0	0	0	0	0.32395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58622	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Eubacterium.s__Eubacterium_limosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0782437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	12.0877	12.1471	17.9629	4.29436	0	3.36863	38.5691	10.8478	8.43747	0	6.89943	0	7.35302	5.39632	4.34954	3.78688	0.769075	2.73483	10.3947	7.87431	53.8378	31.3104	1.49444	3.34241	4.41445	26.422	4.01853	5.93664	2.5702	4.4453	22.1371	4.88482	6.88226	11.2426	39.5188	8.59953	24.1494	12.1573	2.80643	8.16822	22.0815	57.1928	5.55169	10.0221	35.8974	9.77233	19.6398	76.9871	7.15501	8.46699	22.7118	28.4745	21.7992	0.492975	32.0076	0	0.354234	0.86078	18.2661	0	18.6582	33.8531	0	7.32902	53.0263	0.55977	3.87217	8.38584	0	12.2927	1.13928	14.001	4.94116	2.87871	10.2378	2.59317	16.296	0	0	0	21.6182	22.8398	7.76735	21.6144	11.3666	46.2444	29.9437	5.82427	15.3092	54.6182	17.2974	2.02134	24.544	16.4672	1.38064	3.04106	8.88774	3.05855	13.45	0.58585	2.63958	2.51439	2.74603	20.1398	5.1631	12.6969	14.0543	61.7013	63.2022	34.98	6.43032	0.533012	28.8465	0	18.2583	0.826641	0	8.09983	7.61161	18.5647	26.8979	0	10.5814	19.9223	9.91497
PWY-7977: L-methionine biosynthesis IV|g__Flavonifractor.s__Flavonifractor_plautii	0	0	0	1.03184	2.14029	0.602422	0	0	0	8.34444	0	0.25623	0	0	0	2.84891	2.98877	0	0	0	3.34434	0	3.02404	0	0	0	1.12387	0.607932	0.507087	0	0	0.532275	2.61421	2.26662	0	0	1.34818	2.76394	0.798732	3.3873	1.70453	0	3.17537	4.81548	1.56946	4.17094	0.335168	0.967413	6.901	0	0	1.47752	0	0	4.22131	0.271168	2.74921	2.02548	0.169075	0	0.242172	0.33122	1.04118	2.14771	1.21455	0	0	0.137422	0	0.319554	0	0	0	0.831777	1.42418	1.3864	0.457171	11.639	0	0.874718	0	0.484889	0	1.01204	0.253201	0	2.27327	0	0	0.484092	0.513659	0	0	0	1.47849	0	0	0	0	0	0	0	0.812193	0.693345	0	0	0	1.24713	0	0	1.36628	0.34015	0	1.89018	0	5.4971	0.95814	0	0	9.06032	1.9112	0.450803	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Fusobacterium.s__Fusobacterium_ulcerans	0	0	0	0	0.934439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Gordonibacter.s__Gordonibacter_pamelaeae	0	0	0	0	0	0	0	0	0	0	0.104102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122896	0	0	0	0	0.71279	0.231404	0.346637	0	0	0	0	0	0	0	1.36802	0	1.01668	0	0	0	0	0.589904	0	0	0	0	0	0	0	0	0.260636	0	0	0	0.816707	0	0	0	0	0	0	0	0	0	0	0	0.46179	0.152713	0	0	0	0.141557	0.330505	0	0	0	0	0	0	0	0	0.36423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.531701	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Gordonibacter.s__Gordonibacter_urolithinfaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.484747	0	0	0	0	0	0	0	0.146013	0	5.5061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0561385	0	0	0	0	0	0	0	0	0	0.135969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0645957	0	0	1.85022	0	0	0	0	0	0.426286	0	0	0	0	0	0.210137	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Haemophilus.s__Haemophilus_parainfluenzae	1.70883	0	0.534176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.377717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.441978	0	0	0	0	0	0	0	0	0	0	0.126705	1.64146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26	0	0	0	0	0.328781	0.270294	0	0	0	0	0	0	0.251634	0	0	0.30919	0	0	1.74116	3.22793	0	0	0	0	0	0	4.42198	1.55438	0	0	0	0	0.532777	0	0	0.185385	0	0	11.0843	0.323611	0.937827	0.32703	0	0	0	0	0.678298	0	0.332946	0	0	0	0	0	0	0	0.93288	1.88265	0
PWY-7977: L-methionine biosynthesis IV|g__Haemophilus.s__Haemophilus_pittmaniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18258	0
PWY-7977: L-methionine biosynthesis IV|g__Hafnia.s__Hafnia_alvei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Hafnia.s__Hafnia_paralvei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0387338	0	0	0	0	0	0	0	0	0	0	0	0.258644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Hungatella.s__Hungatella_hathewayi	0	0	0	0	0	0	0	0	0	4.94523	0	1.26723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2518	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273006	0	0	0	0	0.272837	0	0	0.269673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Intestinimonas.s__Intestinimonas_butyriciproducens	0	0	0	0.63076	0	0	0	0	0	0	0	0	0	0	0	0	0.35874	0	0	0	0	0	0	0	0	0	0	0	0.687717	0	0	0	0.742601	0	0	0	0	0	0	0.32588	0	0	0	0	0	0.214664	0	0.204493	0	0	0	0	0	0	0.605476	0	0	1.35571	0	0	0	0	0	0	0	0	0	0	0	0.216754	0	0	0	0.550997	0.586502	0	0	0	0	0	0	0	0.214367	0	0	0	0	0	0	0	0.159961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323891	0	0	0	0	0.577126	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Klebsiella.s__Klebsiella_aerogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Klebsiella.s__Klebsiella_michiganensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.904878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Klebsiella.s__Klebsiella_pneumoniae	0	10.1703	0	0	0	0	0	0	0	0	0.411927	18.0949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.903098	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Klebsiella.s__Klebsiella_quasipneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Klebsiella.s__Klebsiella_variicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Kluyvera.s__Kluyvera_cryocrescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0900168	0	0	0	0	0	0	0	0	0	0
PWY-7977: L-methionine biosynthesis IV|g__Leclercia.s__Leclercia_adecarboxylata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
